,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
376,Djed Spence,DEF,Spurs,0.0,0,0,1,0,8.3,504,0.03,0.03,0.0,2.39,320,4,0,3.3,20.2,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,20,1,0,0,0,32,0,124176,1,2,4,4.0,-2,-4075,3161,7236,44,False,0
377,Hamza Choudhury,MID,Leicester,0.0,0,0,0,0,0.0,287,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,133762,0,2,2,0.0,0,-6110,0,6110,44,False,0
378,Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,189,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,29269,0,2,2,0.0,0,-697,15,712,43,True,0
379,Kieran McKenna,AM,Ipswich,0.0,0,0,0,0,0.0,743,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,1,2,0,1,0,0,False,6,0,0,0,0,32,0,865,0,2,2,0.0,10,-309,42,351,5,False,0
380,Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0.0,36,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,820832,0,3,0,0.0,0,21298,50960,29662,45,False,0
381,Joe Aribo,MID,Southampton,0.0,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,7488,0,3,0,0.0,0,66,350,284,49,True,0
382,Killian Cahill,GK,Brighton,0.0,0,0,0,0,0.0,668,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,114488,0,2,2,0.0,0,-2648,369,3017,39,True,0
383,Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,1107,0,1,1,0.0,0,0,0,0,54,True,0
384,Guglielmo Vicario,GK,Spurs,0.0,0,0,2,0,0.0,508,0.0,0.0,0.0,2.39,320,4,0,1.8,18.4,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,32,2,223733,1,2,4,0.0,0,-5668,2020,7688,48,False,0
385,Ruben Filipe Marques Diogo Amorim,AM,Man Utd,0.0,0,0,0,0,0.0,745,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,1,1,0,0,0,False,15,0,0,0,0,32,0,13045,0,1,4,0.0,1,-4851,177,5028,8,False,0
386,Tony Yogane,MID,Brentford,0.0,0,0,0,0,0.0,661,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,1105,0,1,1,0.0,0,-7,0,7,45,False,0
387,Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0.0,687,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,1334,0,0,1,0.0,0,-26,39,65,45,True,0
388,Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,117128,0,2,4,0.0,0,-709,0,709,45,True,0
389,Christian Walton,GK,Ipswich,0.0,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,19065,0,2,2,0.0,0,-390,84,474,43,False,0
390,Matthijs de Ligt,DEF,Man Utd,0.0,0,0,0,0,0.0,593,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,362911,0,1,4,0.0,0,-13044,145,13189,48,False,0
391,Jack Hinshelwood,MID,Brighton,0.0,0,0,12,0,13.3,126,0.03,0.03,0.0,1.5,313,2,0,2.7,7.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,7096,1,2,2,6.0,2,409,715,306,49,True,0
392,Antoine Semenyo,MID,Bournemouth,0.0,0,2,31,1,18.2,78,0.06,0.18,0.12,1.07,312,0,1,7.6,38.6,2025-04-14T19:00:00Z,88,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,850549,1,0,1,19.0,10,-79866,16054,95920,57,True,0
393,Marshall Munetsi,MID,Wolves,0.0,1,0,21,0,13.7,770,0.02,0.15,0.13,1.96,320,2,0,4.5,8.2,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,9651,1,2,4,23.0,5,-5049,199,5248,50,True,0
394,Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,37086,0,0,1,0.0,0,601,1332,731,39,True,0
395,Omari Giraud-Hutchinson,MID,Ipswich,0.0,0,0,0,0,0.0,274,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,29510,0,2,2,0.0,0,-1992,35,2027,52,False,0
396,Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,88591,0,2,4,0.0,0,-1845,5157,7002,44,False,0
397,Joe Lumley,GK,Southampton,0.0,0,0,0,0,0.0,466,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,52230,0,3,0,0.0,0,-1266,229,1495,40,True,0
398,Dwight McNeil,MID,Everton,0.0,1,0,16,0,10.3,230,0.03,0.03,0.0,0.04,318,0,0,3.0,19.2,2025-04-12T14:00:00Z,1,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,130759,0,1,0,0.0,4,169,692,523,51,False,0
399,Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0.0,96,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,37078,0,1,1,0.0,0,-551,89,640,39,False,0
400,Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,3421,0,2,5,0.0,0,-12,101,113,44,False,0
401,Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,3421,0,0,5,0.0,0,-12,101,113,44,False,0
402,Andy Irving,MID,West Ham,0.0,0,0,0,0,0.0,576,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,2725,0,1,2,0.0,0,-16,7,23,47,False,0
403,Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,2784,0,1,1,0.0,0,-14,0,14,40,True,0
404,Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,-2,0,0.0,196,0.0,0.01,0.01,0.15,316,1,0,0.0,0.0,2025-04-12T11:30:00Z,27,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,11033,0,2,5,1.0,1,172,334,162,43,False,0
405,Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,11033,0,0,5,0.0,0,172,334,162,43,False,0
406,Saša Lukić,MID,Fulham,0.0,0,0,20,0,7.3,249,0.08,0.2,0.12,1.46,312,1,0,3.8,17.4,2025-04-14T19:00:00Z,84,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,5096,1,0,1,13.0,2,-47,28,75,48,False,0
407,Kevin De Bruyne,MID,Man City,0.0,1,2,43,0,45.9,345,0.38,0.85,0.47,1.82,316,2,1,13.7,58.6,2025-04-12T11:30:00Z,86,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,436731,1,2,5,32.0,12,3461,8794,5333,93,True,0
408,Godwill Kukonki,DEF,Man Utd,0.0,0,0,0,0,0.0,691,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,1593,0,1,4,0.0,0,8,29,21,40,False,0
409,Norberto Murara Neto,GK,Arsenal,0.0,0,0,0,0,0.0,73,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,82250,0,1,1,0.0,0,-465,317,782,41,True,0
410,Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,1743,0,1,4,0.0,0,-18,0,18,44,False,0
411,Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,15,0,24.8,527,0.22,0.22,0.0,1.78,315,2,0,3.9,14.4,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,107179,1,1,2,0.0,1,-1021,326,1347,57,False,1
412,Lewis Dunk,DEF,Brighton,0.0,0,0,-1,0,4.5,120,0.28,0.28,0.0,1.5,313,2,0,1.6,9.6,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,281573,1,2,2,2.0,0,9728,12570,2842,42,True,1
413,Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0.0,709,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,1921,0,1,2,0.0,0,-67,0,67,45,True,0
414,Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,225,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,16114,0,1,0,0.0,0,-111,0,111,40,False,0
415,Kurt Zouma,DEF,West Ham,0.0,0,0,0,0,0.0,532,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,14710,0,1,2,0.0,0,-21,0,21,44,False,0
416,Sékou Mara,FWD,Southampton,0.0,0,0,0,0,0.0,468,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,2706,0,3,0,0.0,0,-4,0,4,50,True,0
417,Joseph O'Brien-Whitmarsh,MID,Southampton,0.0,0,0,0,0,0.0,693,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,271,0,3,0,0.0,0,-6,0,6,45,True,0
418,Antony Matheus dos Santos,MID,Man Utd,0.0,0,0,0,0,0.0,365,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,20260,0,1,4,0.0,0,-55,0,55,57,False,0
419,Dara O'Shea,DEF,Ipswich,0.0,0,0,4,0,0.4,630,0.0,0.08,0.08,2.27,314,2,0,3.6,27.0,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,148512,1,2,2,9.0,1,-2032,8159,10191,39,False,0
420,Kalvin Phillips,MID,Ipswich,0.0,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,5965,0,2,2,0.0,0,-53,18,71,48,False,0
421,Ibrahima Konaté,DEF,Liverpool,0.0,0,0,12,0,11.8,326,0.02,0.02,0.0,1.5,315,1,0,2.9,16.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,880749,1,1,2,0.0,2,1906,28236,26330,53,True,0
422,Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,0,0.0,195,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,4810,0,2,5,0.0,0,12,43,31,43,False,0
423,Chadi Riad Dnanou,DEF,Crystal Palace,0.0,0,0,0,0,0.0,195,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,4810,0,0,5,0.0,0,12,43,31,43,False,0
424,Freddie Ladapo,FWD,Ipswich,0.0,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,43148,0,2,2,0.0,0,-258,0,258,45,False,0
425,Levi Colwill,DEF,Chelsea,0.0,0,0,3,0,27.9,162,0.08,0.39,0.31,1.07,314,2,0,7.4,17.0,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,346364,1,2,2,29.0,1,-7289,8368,15657,44,True,0
426,Nick Pope,GK,Newcastle,0.0,0,0,12,0,0.0,413,0.0,0.0,0.0,0.72,317,1,0,2.5,25.0,2025-04-13T15:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,32,4,652099,1,1,4,0.0,3,74868,94140,19272,49,True,0
427,Nick Pope,GK,Newcastle,0.0,0,0,34,1,0.0,413,0.0,0.0,0.0,2.0,289,0,0,3.8,38.2,2025-04-16T18:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,1,0,32,3,652099,1,0,5,0.0,12,74868,94140,19272,49,True,0
428,Jorge Luiz Frello Filho,MID,Arsenal,0.0,0,0,11,0,12.6,7,0.06,0.08,0.02,0.24,311,1,0,1.7,3.4,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,24573,1,1,1,1.0,2,-67,126,193,46,True,0
429,Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,641,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,57830,0,3,0,0.0,0,-572,111,683,40,False,0
430,Luke Woolfenden,DEF,Ipswich,0.0,0,0,0,0,0.0,284,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,139073,0,2,2,0.0,0,-1547,287,1834,39,False,0
431,Łukasz Fabiański,GK,West Ham,0.0,0,0,0,0,0.0,521,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,1340812,0,1,2,0.0,0,-49862,3491,53353,40,False,0
432,Idrissa Gueye,MID,Everton,0.0,0,0,12,1,4.2,222,0.14,0.2,0.06,0.52,318,0,0,2.0,12.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,27330,1,1,0,4.0,2,-3942,903,4845,48,False,1
433,Joe Gomez,DEF,Liverpool,0.0,0,0,0,0,0.0,322,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,44459,0,1,2,0.0,0,-227,22,249,47,True,0
434,Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0,0,0.0,220,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,119762,0,1,0,0.0,0,-763,54,817,54,False,0
435,Yerson Mosquera,DEF,Wolves,0.0,0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,86260,0,2,4,0.0,0,-1373,2701,4074,38,True,0
436,Sil Swinkels,DEF,Aston Villa,0.0,0,0,0,0,0.0,640,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,6923,0,3,0,0.0,0,-59,0,59,40,False,0
437,Konstantinos Tsimikas,DEF,Liverpool,0.0,0,0,13,0,17.8,337,0.39,0.39,0.0,0.77,315,0,0,2.7,9.6,2025-04-13T13:00:00Z,59,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,22615,1,1,2,0.0,1,-529,227,756,46,True,0
438,Christian Nørgaard,MID,Brentford,0.0,0,0,5,0,1.8,101,0.02,0.02,0.0,0.87,311,1,0,2.6,20.2,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,20904,1,1,1,4.0,1,-586,718,1304,48,False,1
439,Emiliano Martínez Romero,GK,Aston Villa,0.0,0,0,24,1,0.0,47,0.0,0.0,0.0,0.31,319,0,0,1.8,17.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,32,2,1451960,1,3,0,0.0,6,66857,84677,17820,50,False,0
440,Luca Williams-Barnett,MID,Spurs,0.0,0,0,0,0,0.0,689,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,430,0,2,4,0.0,0,-5,0,5,45,False,0
441,Declan Rice,MID,Arsenal,0.0,1,0,23,0,30.4,16,0.09,0.12,0.03,0.24,311,1,0,7.8,26.2,2025-04-12T16:30:00Z,74,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,344406,1,1,1,21.0,5,9109,19123,10014,62,True,0
442,Dejan Kulusevski,MID,Spurs,0.0,0,0,4,0,0.5,492,0.0,0.0,0.0,0.58,320,1,0,0.5,2.6,2025-04-13T13:00:00Z,15,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,266537,0,2,4,2.0,1,-16773,89,16862,62,False,0
443,Pascal Groß,MID,Brighton,0.0,0,0,0,0,0.0,125,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,2525,0,2,2,0.0,0,-5,0,5,65,True,0
444,Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,1899745,0,1,1,0.0,0,-553855,181,554036,62,True,0
445,Cody Gakpo,FWD,Liverpool,0.0,0,0,2,0,1.0,321,0.02,0.02,0.0,0.73,315,1,0,0.3,0.0,2025-04-13T13:00:00Z,30,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,633402,0,1,2,2.0,1,-47117,9647,56764,73,True,0
446,Salah-Eddine Oulad M'hand,MID,Arsenal,0.0,0,0,0,0,0.0,638,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,1736,0,1,1,0.0,0,-8,20,28,45,True,0
447,Mohammed Kudus,MID,West Ham,0.0,0,0,6,0,5.1,525,0.01,0.19,0.18,1.78,315,2,0,6.2,10.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,264500,1,1,2,46.0,2,-5054,1236,6290,62,False,0
448,Benicio Baker-Boaitey,MID,Brighton,0.0,0,0,0,0,0.0,114,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,208,0,2,2,0.0,0,-4,0,4,45,True,0
449,Vitaly Janelt,MID,Brentford,0.0,0,0,10,0,2.8,94,0.03,0.03,0.0,0.71,311,1,0,1.5,9.8,2025-04-12T16:30:00Z,68,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,20704,1,1,1,2.0,2,-532,48,580,48,False,0
450,Adama Traoré,MID,Fulham,0.0,0,0,7,0,3.5,239,0.01,0.01,0.0,0.01,312,0,0,1.1,5.2,2025-04-14T19:00:00Z,33,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,164341,0,0,1,2.0,1,-2889,2464,5353,45,False,0
451,Jens Cajuste,MID,Ipswich,0.0,0,0,10,0,10.8,619,0.0,0.09,0.09,2.27,314,2,0,4.0,26.2,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,17122,1,2,2,3.0,2,-948,821,1769,45,False,0
452,Tommy Setford,GK,Arsenal,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,6256,0,1,1,0.0,0,-2,46,48,45,True,0
453,Alexis Mac Allister,MID,Liverpool,0.0,1,0,22,0,30.8,329,0.31,0.61,0.3,1.5,315,1,0,10.1,30.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,194564,1,1,2,39.0,5,5605,8789,3184,62,True,0
454,Endo Wataru,MID,Liverpool,0.0,0,0,1,0,0.1,320,0.0,0.0,0.0,0.12,315,1,0,0.0,0.0,2025-04-13T13:00:00Z,5,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,14285,0,1,2,0.0,1,-89,49,138,46,True,0
455,João Pedro Ferreira Silva,MID,Nott'm Forest,0.0,0,0,11,0,0.3,596,0.0,0.25,0.25,0.61,318,0,0,4.5,8.2,2025-04-12T14:00:00Z,58,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,17090,1,1,0,36.0,1,1325,1611,286,59,True,0
456,Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0.0,478,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,17184,0,2,4,0.0,0,-85,0,85,40,False,0
457,Keane Lewis-Potter,MID,Brentford,0.0,0,0,11,0,4.5,98,0.0,0.0,0.0,0.96,311,1,0,1.3,8.0,2025-04-12T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,10186,1,1,1,0.0,2,-335,83,418,50,False,0
458,Mikel Arteta,AM,Arsenal,0.0,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,1,1,0,0,0,0,False,4,0,0,0,0,32,0,42385,0,1,1,0.0,4,-1338,1632,2970,15,True,0
459,Ben Johnson,DEF,Ipswich,0.0,1,2,34,0,63.2,275,0.36,0.53,0.17,2.27,314,2,1,16.9,71.0,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,190917,1,2,2,35.0,12,-5881,373,6254,39,False,0
460,Michael Golding,MID,Leicester,0.0,0,0,0,0,0.0,292,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,18185,0,2,2,0.0,0,-185,72,257,44,False,0
461,João Félix Sequeira,MID,Chelsea,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,45274,0,2,2,0.0,0,-162,0,162,59,True,0
462,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,53979,0,2,5,0.0,0,-1594,237,1831,39,False,0
463,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,53979,0,0,5,0.0,0,-1594,237,1831,39,False,0
464,Zach Marsh,FWD,Crystal Palace,0.0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,29477,0,2,5,0.0,0,-500,672,1172,45,False,0
465,Zach Marsh,FWD,Crystal Palace,0.0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,29477,0,0,5,0.0,0,-500,672,1172,45,False,0
466,Alfie Gilchrist,DEF,Chelsea,0.0,0,0,0,0,0.0,170,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,2986,0,2,2,0.0,0,-20,0,20,40,True,0
467,Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,529,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,4462,0,1,2,0.0,0,-7,0,7,44,False,0
468,Emile Smith Rowe,MID,Fulham,0.0,0,0,3,0,2.2,19,0.02,0.02,0.0,0.0,312,0,0,0.6,1.4,2025-04-14T19:00:00Z,21,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,878898,0,0,1,2.0,1,-17728,2031,19759,51,False,0
469,Daniel Adu-Adjei,FWD,Bournemouth,0.0,0,0,0,0,0.0,722,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,5329,0,0,1,0.0,0,-58,215,273,45,True,0
